Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer Type_Loyal Customer,Customer Type_disloyal Customer,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction
0.24358974358974356,0.246194438806576,1.0,0.8,0.8,0.0,0.6000000000000001,1.0,0.5,0.6000000000000001,1.0,0.2,1.0,0.5,0.75,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5256410256410257,0.07266084838644206,0.4,1.0,0.4,0.5,1.0,0.6000000000000001,0.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.47435897435897434,0.012786685609904607,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.8,1.0,0.75,0.8,0.75,0.6000000000000001,0.75,0.5,0.75,0.8,0.0022988505747126436,0.03671875,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.31499898518368175,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.37179487179487175,0.08443271767810026,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,0.8,0.75,0.8,1.0,0.8,0.25,0.5,0.25,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.28205128205128205,0.2871930180637305,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.5,0.4,0.75,1.0,1.0,0.8,0.0735632183908046,0.06875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.41025641025641024,0.08199715851430892,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.4,0.6000000000000001,0.25,0.4,0.75,0.4,0.5,0.5,0.5,0.4,0.0,0.0023437500000000003,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.17948717948717946,0.09072457885122794,0.6000000000000001,0.8,0.6000000000000001,0.0,0.8,0.6000000000000001,0.75,0.8,1.0,1.0,1.0,1.0,0.75,0.8,0.012260536398467433,0.0203125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4358974358974359,0.38217982545159324,0.4,0.4,1.0,0.25,0.4,1.0,0.75,0.8,0.75,0.8,0.75,0.5,0.75,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4871794871794871,0.3233204789933022,0.2,0.2,0.2,0.0,1.0,1.0,0.75,0.8,0.75,0.8,0.75,1.0,0.75,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2692307692307692,0.20905216155875786,1.0,0.8,0.4,0.75,1.0,1.0,1.0,1.0,0.25,0.4,0.25,0.75,0.25,1.0,0.013026819923371648,0.0054687500000000005,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6666666666666666,0.07956159935051756,0.8,0.8,0.8,0.75,0.4,0.2,0.5,0.8,0.75,0.8,0.75,0.75,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.28205128205128205,0.27055003044448955,0.4,0.4,0.4,0.5,0.6000000000000001,0.4,0.25,0.6000000000000001,0.5,0.8,0.75,1.0,1.0,0.6000000000000001,0.003831417624521073,0.003125,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2564102564102564,0.10066977877004263,0.4,0.8,0.4,0.75,0.4,0.4,0.25,0.4,0.25,1.0,0.5,0.0,1.0,0.4,0.0,0.00078125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.10256410256410255,0.01968743657398011,0.6000000000000001,0.8,0.6000000000000001,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,1.0,0.8,0.75,0.5,0.75,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.012786685609904607,0.6000000000000001,0.4,0.4,0.25,0.4,0.8,0.5,0.4,0.25,0.6000000000000001,0.25,0.0,0.25,0.2,0.0,0.00703125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4487179487179487,0.774913740612949,0.8,0.8,0.8,0.75,0.6000000000000001,0.4,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3846153846153846,0.9999999999999999,0.4,0.6000000000000001,0.4,0.25,0.8,0.8,0.75,0.6000000000000001,0.0,1.0,0.0,0.75,0.5,0.8,0.0,0.0015625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6538461538461539,0.556322305662675,0.2,0.2,0.2,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2692307692307692,0.5033488938502131,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.75,1.0,0.75,0.0,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5897435897435898,0.1503957783641161,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.2,0.8,1.0,0.6000000000000001,0.5,0.6000000000000001,0.5,0.0,0.5,0.8,0.003831417624521073,0.0023437500000000003,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.07164603206819566,0.4,0.8,0.4,0.5,0.4,0.4,0.25,0.4,0.25,0.8,0.5,0.0,0.75,0.4,0.004597701149425287,0.013281250000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4871794871794871,0.33549827481225897,0.6000000000000001,0.8,0.6000000000000001,0.5,0.8,0.4,0.0,1.0,1.0,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.0,0.01015625,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.05128205128205128,0.15384615384615385,0.2,0.6000000000000001,0.2,0.5,0.4,0.2,0.25,0.4,0.25,0.2,0.75,0.75,0.5,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.47435897435897434,0.6699817333062715,0.8,0.8,0.8,0.75,0.6000000000000001,0.8,1.0,0.8,0.75,0.8,0.75,0.5,0.75,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.14004465191800283,0.8,0.6000000000000001,0.8,0.5,0.2,0.8,0.0,0.2,0.75,0.8,0.75,0.5,0.5,0.2,0.0,0.013281250000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3589743589743589,0.00426222853663487,0.2,1.0,1.0,1.0,0.2,0.2,0.0,0.2,0.5,1.0,0.5,0.0,0.5,0.2,0.0,0.0078125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.20512820512820512,0.6886543535620053,1.0,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.75,0.8,0.75,1.0,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.1923076923076923,0.31114268317434546,0.6000000000000001,0.8,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.75,0.4,0.5,0.75,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3846153846153846,0.18489953318449362,0.4,0.8,0.4,0.5,0.4,0.4,1.0,0.4,0.0,1.0,0.5,0.5,0.5,0.4,0.02145593869731801,0.01015625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.1923076923076923,0.5092348284960422,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.5,0.2,0.75,0.0,0.25,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5128205128205128,0.5940734727014411,0.8,0.8,0.8,0.75,0.8,1.0,1.0,0.8,0.75,0.8,0.75,0.75,0.75,0.6000000000000001,0.01992337164750958,0.02890625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5512820512820512,0.0712401055408971,0.6000000000000001,0.4,0.4,0.25,0.4,0.6000000000000001,0.75,0.8,0.75,0.6000000000000001,0.75,0.75,0.75,0.6000000000000001,0.02528735632183908,0.01171875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6282051282051282,0.05703267708544754,0.2,0.8,0.8,0.75,0.2,0.2,0.0,0.2,0.75,0.4,0.75,0.0,0.5,0.2,0.0007662835249042146,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.34615384615384615,0.4826466409579866,0.2,0.2,0.2,0.0,1.0,0.8,0.75,0.8,0.5,0.6000000000000001,1.0,0.75,1.0,0.8,0.014559386973180077,0.00625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2564102564102564,0.11650091333468643,1.0,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.5,0.8,0.75,1.0,1.0,0.8,0.0,0.0015625,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.14102564102564102,0.10817941952506596,0.6000000000000001,0.8,0.6000000000000001,0.0,0.8,0.6000000000000001,0.75,0.8,0.5,0.8,0.75,0.75,0.75,0.8,0.0030651340996168583,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5897435897435898,0.46539476354779785,0.4,0.4,0.4,0.25,0.6000000000000001,1.0,1.0,0.8,0.75,0.8,0.75,0.75,0.75,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.34615384615384615,0.655774304850822,0.4,0.4,0.4,0.25,0.6000000000000001,1.0,0.75,0.8,0.75,0.8,0.75,1.0,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46153846153846145,0.021108179419525065,0.4,0.8,0.4,0.5,0.2,0.4,0.0,0.2,0.0,0.2,0.75,0.5,0.5,0.2,0.0,0.003125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.47435897435897434,0.07712604018672621,0.2,0.2,0.2,0.0,0.8,0.8,0.5,0.2,0.0,0.2,0.0,0.75,0.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.717948717948718,0.23198701035112645,0.2,0.8,0.2,0.75,0.8,0.6000000000000001,0.5,0.8,0.75,0.2,0.75,0.25,0.75,0.6000000000000001,0.0,0.0015625,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.23056626750558148,0.6000000000000001,0.8,0.6000000000000001,0.5,1.0,0.6000000000000001,1.0,1.0,0.25,0.2,0.75,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.16666666666666663,0.7229551451187335,0.4,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.4,0.25,0.6000000000000001,0.5,0.2,0.5,0.75,0.75,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5641025641025641,0.12725796630809824,0.2,1.0,0.2,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.5,0.2,0.5,1.0,0.5,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.41025641025641024,0.09234828496042216,0.4,0.4,0.4,0.75,0.4,0.4,0.25,0.4,0.75,0.4,0.75,0.75,0.75,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.641025641025641,0.34361680535823014,0.4,0.4,0.6000000000000001,0.25,0.6000000000000001,0.8,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.37179487179487175,0.42987619240917396,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.8,0.75,0.8,0.75,0.75,0.75,0.6000000000000001,0.016091954022988506,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4871794871794871,0.1930180637304648,0.8,0.8,0.8,0.75,1.0,0.8,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3974358974358974,0.12928759894459102,0.2,0.2,1.0,0.0,0.2,0.6000000000000001,0.5,0.2,0.0,0.2,0.0,0.75,0.0,0.6000000000000001,0.005363984674329502,0.0015625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.10256410256410255,0.16541505987416277,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.5,0.4,0.75,0.5,0.5,0.8,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6025641025641025,0.6174142480211082,0.2,0.2,0.2,0.0,0.6000000000000001,1.0,1.0,0.8,0.75,0.8,0.75,1.0,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4871794871794871,0.05459711792165618,0.2,0.2,0.2,0.0,0.6000000000000001,1.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6538461538461539,0.16338542723767,0.2,0.2,0.2,0.0,0.6000000000000001,1.0,0.75,0.8,0.75,0.8,0.75,0.5,0.75,0.8,0.010727969348659005,0.010937500000000001,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.423076923076923,0.433529531154861,0.4,0.4,0.4,0.25,0.4,0.6000000000000001,0.25,0.4,0.25,0.4,0.25,0.0,0.25,0.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5512820512820512,0.48914146539476355,0.8,1.0,1.0,1.0,1.0,0.8,0.75,0.8,0.75,0.8,0.75,0.25,0.75,0.8,0.0030651340996168583,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5897435897435898,0.11264461132535011,0.8,0.8,0.8,0.75,0.8,1.0,1.0,0.8,0.75,1.0,0.75,0.5,0.75,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5,0.051146742439618434,0.2,0.4,0.2,0.75,0.4,0.2,0.25,0.4,0.0,0.8,0.5,0.0,0.5,0.4,0.0,0.009375000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4871794871794871,0.6640957986604424,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.5,0.2,0.0,0.6000000000000001,0.5,0.5,0.75,0.6000000000000001,0.12260536398467434,0.11406250000000001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.23076923076923073,0.1897706515120763,0.6000000000000001,1.0,0.6000000000000001,0.75,0.8,0.6000000000000001,0.75,0.8,0.75,0.6000000000000001,0.75,1.0,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.4871794871794871,0.13821798254515932,0.6000000000000001,0.8,0.8,0.25,0.2,0.8,0.0,0.2,1.0,0.6000000000000001,0.75,0.5,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.11538461538461538,0.6121372031662269,0.2,0.2,0.2,0.0,0.8,0.8,1.0,0.8,0.75,1.0,1.0,0.5,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.23076923076923073,0.05337933833976051,0.6000000000000001,0.8,0.6000000000000001,0.75,0.4,0.6000000000000001,0.25,0.4,0.25,0.2,1.0,1.0,0.25,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6794871794871794,0.7775522630403897,1.0,1.0,1.0,1.0,0.4,0.8,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2692307692307692,0.1702861782017455,0.6000000000000001,1.0,0.6000000000000001,1.0,0.4,0.6000000000000001,0.5,0.4,0.75,0.8,0.75,1.0,0.75,0.4,0.0022988505747126436,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5769230769230769,0.05155266896691699,0.4,1.0,0.8,0.25,0.4,0.8,0.25,0.4,1.0,1.0,1.0,0.5,0.75,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.46153846153846145,0.051146742439618434,0.8,0.8,0.8,0.75,0.8,0.8,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46153846153846145,0.19870103511264461,0.8,0.8,0.8,0.25,0.2,0.8,0.0,0.2,0.5,0.4,0.75,0.75,0.75,0.2,0.04521072796934866,0.039843750000000004,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4358974358974359,0.05378526486705906,0.6000000000000001,1.0,0.6000000000000001,0.5,0.6000000000000001,0.8,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.47435897435897434,0.5092348284960422,0.8,0.2,0.8,0.75,0.8,0.8,0.75,1.0,0.5,0.8,0.75,0.75,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.21794871794871795,0.23300182666937286,0.4,0.4,0.4,0.0,0.4,0.4,0.25,0.4,0.5,0.8,0.75,0.75,1.0,0.4,0.0,0.0078125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.14102564102564102,0.12076314187132128,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,1.0,0.2,0.0,1.0,0.25,0.8,0.05823754789272031,0.0484375,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7435897435897435,0.05094377917596915,0.2,0.2,0.2,0.5,1.0,0.2,0.25,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.01992337164750958,0.0140625,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6794871794871794,0.11609498680738786,0.4,1.0,0.4,0.75,0.6000000000000001,1.0,0.75,0.6000000000000001,0.5,0.4,0.5,1.0,0.5,0.8,0.005363984674329502,0.004687500000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4871794871794871,0.1108179419525066,0.4,0.2,0.2,0.25,0.6000000000000001,0.2,0.0,0.6000000000000001,0.0,1.0,0.5,0.25,0.5,0.6000000000000001,0.026053639846743297,0.01953125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2948717948717948,0.47615181652120964,0.4,0.2,0.2,0.0,0.4,0.4,0.25,0.4,0.0,0.2,0.5,0.5,0.75,0.4,0.0022988505747126436,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.423076923076923,0.3389486502942967,0.4,1.0,0.4,0.25,1.0,0.6000000000000001,1.0,0.8,0.75,0.4,0.75,0.5,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3589743589743589,0.03714227724781815,1.0,0.8,1.0,1.0,0.6000000000000001,1.0,0.5,0.6000000000000001,1.0,0.6000000000000001,0.75,1.0,0.75,0.6000000000000001,0.0,0.0015625,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.423076923076923,0.12482240714430687,0.8,0.8,0.8,0.75,1.0,1.0,1.0,0.8,0.75,0.8,0.75,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.16666666666666663,0.14126243149989853,0.2,0.4,0.2,0.75,0.8,0.2,0.75,0.8,0.75,0.8,0.5,0.75,0.75,0.8,0.017624521072796936,0.02734375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.2392936878425005,0.4,1.0,0.4,0.5,0.4,0.4,0.25,0.4,1.0,0.8,0.75,1.0,0.75,0.4,0.0,0.00390625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.16666666666666663,0.12380759082606049,0.2,0.4,0.2,0.25,0.2,0.2,0.25,0.2,0.0,0.8,0.25,0.25,0.25,0.2,0.0314176245210728,0.0234375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.21794871794871795,0.3426019890399838,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.5,0.6000000000000001,0.75,0.75,0.75,0.8,0.0,0.0023437500000000003,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2564102564102564,0.0395778364116095,0.0,0.0,0.0,0.25,0.4,0.0,0.25,0.4,0.5,0.8,1.0,1.0,0.75,0.4,0.03984674329501916,0.0484375,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3846153846153846,0.051146742439618434,0.4,0.4,0.4,0.5,0.6000000000000001,0.4,0.5,0.6000000000000001,0.75,0.4,0.75,0.75,0.75,0.6000000000000001,0.010727969348659005,0.018750000000000003,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.08974358974358974,0.3283945605845342,0.2,0.6000000000000001,0.2,0.5,0.6000000000000001,0.2,0.75,0.6000000000000001,0.75,0.8,0.5,0.25,0.5,0.6000000000000001,0.03218390804597701,0.07109375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.782051282051282,0.24152628374264257,0.6000000000000001,0.8,0.6000000000000001,0.75,0.4,0.6000000000000001,0.25,0.4,0.75,0.8,0.5,0.75,0.75,0.4,0.012260536398467433,0.009375000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20512820512820512,0.11142683174345444,1.0,0.4,0.4,0.25,1.0,1.0,0.75,1.0,0.25,0.2,1.0,0.75,0.75,1.0,0.0,0.00078125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.28205128205128205,0.3633042419322103,1.0,1.0,1.0,1.0,0.6000000000000001,0.8,0.5,0.6000000000000001,0.75,0.8,0.5,1.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6666666666666666,0.2871930180637305,0.2,1.0,0.2,0.0,0.4,0.8,0.75,0.6000000000000001,0.5,0.2,0.5,0.75,0.5,0.6000000000000001,0.0,0.034375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2564102564102564,0.17190988431093973,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.8,0.6000000000000001,0.75,0.8,1.0,0.6000000000000001,0.75,0.25,0.0,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.30769230769230765,0.5181652120966105,0.6000000000000001,1.0,0.6000000000000001,0.5,1.0,1.0,1.0,1.0,0.5,0.8,0.5,0.25,0.25,1.0,0.013793103448275862,0.009375000000000001,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6794871794871794,0.19565658615790543,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.8,0.011494252873563218,0.00703125,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5128205128205128,0.2947026588187538,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.4,0.4,0.25,0.8,0.75,0.8,0.75,1.0,0.75,0.8,0.019157088122605366,0.0140625,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46153846153846145,0.10533793383397605,0.4,0.8,0.4,0.75,0.2,0.4,0.0,0.2,0.0,0.6000000000000001,0.75,0.5,0.75,0.2,0.0,0.01015625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.423076923076923,0.39029835599756446,0.8,1.0,0.8,0.5,0.8,0.8,0.75,0.8,0.25,0.8,0.0,0.25,1.0,0.8,0.0,0.0023437500000000003,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3205128205128205,0.10797645626141668,1.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,0.0,0.6000000000000001,0.5,0.25,0.75,1.0,0.004597701149425287,0.00625,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4358974358974359,0.16582098640146134,0.4,0.4,0.2,0.25,0.4,1.0,1.0,0.8,0.75,1.0,0.75,0.5,0.75,1.0,0.040613026819923376,0.030468750000000003,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.05128205128205128,0.0891008727420337,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.25,1.0,0.75,0.25,0.75,0.4,0.05517241379310345,0.0484375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7051282051282051,0.12908463568094175,0.6000000000000001,1.0,0.4,0.25,0.6000000000000001,1.0,0.75,0.8,0.75,0.4,0.75,0.5,0.75,0.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.18571138623909073,0.0,0.2,0.0,0.5,0.2,0.0,0.75,0.2,0.75,1.0,0.75,0.5,0.5,0.2,0.011494252873563218,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5384615384615384,0.530140044651918,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8,0.75,0.8,0.75,1.0,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.41025641025641024,0.20539882281307084,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,1.0,1.0,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
